case,i,lp,old_lp,adv,v,old_v,ret
0,17,-2.107753928093246,-2.1447251742665698,0.8015172757280804,-0.5854801718636321,-0.46358006723388945,-1.4347794814325048
0,18,-2.3290855266597554,-2.2970114000235196,-0.6696145639064377,-0.92463844759618186,-0.55090862050190159,-0.043917005077399818
0,19,-1.5856980285575559,-1.6159477771043282,0.89239375928244047,1.508433656520332,1.055991924385256,1.4656831522566356
0,20,-2.2326893017511584,-2.2393522152087755,0.85441324937079322,2.1329120785653055,1.9485268628172032,-1.7875528747398821
0,21,-2.3620522936464621,-2.4110932341069908,-0.44038071432587667,-0.24117157412473422,0.069533489478675659,-1.3320530027118478
0,22,-2.094825564582016,-2.1204750838059994,0.27336663782473236,0.4960645526350359,0.04448166815966248,-0.69019970425391186
0,23,-1.7605671972479375,-1.7291107542113093,0.8719409814537904,1.080583674645653,1.1613691791362837,0.29577934307149745
0,24,-2.0974385451754203,-2.0679421159982545,-0.064502909795042696,-1.8200966520867947,-1.8396942963298941,1.1926994064583054
0,25,-1.6240336642449682,-1.635442272341088,0.57916381864396715,-1.266006984169765,-1.4058907243013836,0.28909309458633459
0,26,-2.1245095210996694,-2.1235161932469815,0.10609683450728946,2.0879916909918537,1.9870541934493171,-1.515478839313861
0,27,-2.5402242142312765,-2.4923468875306702,-0.46321956684155197,1.1023746539236519,1.5484241097113651,-1.4782396938933848
0,28,-1.6796328331067838,-1.6574983726010299,-0.70314383998738483,-0.35787933297504004,-0.78580945112001155,-0.24320436552957991
0,29,-2.4463789295644758,-2.4892954160082539,0.39724679782977135,-0.53322777985981706,-0.82193993693404144,-0.73078872820009533
0,30,-2.2004193076081418,-2.1717552752019156,-0.66658511901581208,-0.25547828637468739,-0.21459945274861436,-1.4781194512237739
0,31,-2.4744859271009552,-2.4669399025972933,0.91258532609647647,-0.23878569761530466,-0.58096451311999875,-0.31888561019452366
0,32,-2.3874229021502495,-2.4027686607037237,0.70394345640194111,-2.0075747861780937,-1.7186275906704616,-0.87947721551806657
0,33,-2.4128241335218612,-2.4352378218688715,-0.20327978659606449,-1.0175957726138121,-1.1289907219219768,0.33850595150157226
0,34,-1.8129618292339578,-1.8239648854613699,-0.17916439073988033,-0.44750517484951291,-0.0012253367306240825,-1.9580075888204957
0,35,-2.3033107360480205,-2.2623432061652999,-0.026944712516353553,0.69283607287307503,0.5536754930452128,1.865671192339347
0,36,-2.2631153153917989,-2.2997669268456002,0.80898080312207687,-0.5084670966413336,-0.68116975380344602,-0.63874193912093036
0,37,-1.7031864714209644,-1.6705004770060317,0.029363231700443748,-1.7091648055033812,-1.7705360210639722,-1.606706997372326
0,38,-1.7883700409510306,-1.8240380705559978,0.97012667671724806,-0.082079985466723349,0.20767060656813285,-0.85517578648960679
0,39,-1.9762365729669986,-1.9423425745274359,-0.10484673145632661,-0.47912675613070921,-0.71614303805178814,0.26403374019516868
0,40,-2.0007142380737388,-1.9534322399203154,-0.72408033406072247,-0.9796166646677833,-0.87568003659719418,0.21288485026910209
0,41,-2.2535600346139728,-2.2231088993164034,0.60295923498005544,-1.0936270997292532,-1.1840020271517839,-1.2790658355872409
0,42,-1.7637825125945865,-1.7687011886742521,0.39719574768251409,0.1113281395592155,-0.21547006734525409,0.95678720819097096
0,43,-1.8257163076312168,-1.7924194809836642,-0.45190731767300529,-1.35042914926726,-1.1842360214909444,1.6474322388406439
0,44,-2.3677567130318478,-2.3666317038747522,-0.78006763987836103,1.5257800730634188,1.6821261210289506,0.89197264465318638
0,45,-2.010832839471663,-2.0397489531909243,0.36632632877254667,1.2273094966402101,1.5264439325803885,-1.5696678244132838
0,46,-2.1290727575476192,-2.0811236101452897,0.45361141922259307,-2.1498938332667059,-1.994222692449541,-1.2436654284776569
0,47,-1.7884546986173206,-1.7558253436081119,0.40263321375992689,-1.0108895418624568,-0.8134053130640031,-1.854329120449564
0,48,-1.7882820599015863,-1.805174854801074,0.5602035600199653,1.1085183625313098,1.5679120951650432,-1.2488095364259522
0,49,-1.7280492609167855,-1.7105046299269793,0.96664359679894485,-0.50403437034812282,-0.098550864199419053,-1.6240357156991445
0,50,-2.2884289485175104,-2.2433245583403059,-0.18774982482251357,2.0761605292621326,1.8292671836579859,-1.7840243300304826
0,51,-2.170889514366523,-2.180109363031602,0.39089582503107856,0.36513675725636974,0.43090290666247411,-1.4138971218908578
0,52,-2.4953831457456439,-2.475178669400377,-0.15435368284059292,-0.63621097198474541,-0.86092793600296291,0.48519815794167709
0,53,-1.8744898891694659,-1.8402682879816927,-0.96433231879538539,1.2564389906954747,0.82564892883623298,-1.4595599302160833
0,54,-2.3017011352200054,-2.2637304466742467,0.60358967027980115,1.0716865193866516,1.3441409954548353,-0.12338986227358806
0,55,-1.5948109031788715,-1.6020233850829868,0.70544284460929063,-1.4049432609907906,-1.5761877619304063,0.40832954956522194
0,56,-2.3917797733362907,-2.3565420845918132,0.1637910918255312,-0.47997915043351469,-0.86194395050884731,0.24876545745798317
0,57,-2.4453258115312781,-2.4240271256592894,0.095967963831768088,-0.38717590275547675,-0.65151167853771641,0.84551656604859593
0,58,-2.0754047082076279,-2.1100715190849653,0.98608557953699139,0.84614661800166147,0.36360137548181193,0.70947061032477121
0,59,-1.9346058204791869,-1.9381190344503323,-0.18402162244122766,1.4403909559878061,1.695533254839237,-0.070986338619192679
0,60,-1.6427386529595289,-1.6119830234491581,0.20038845440135789,0.76023299567777614,0.93143823624998401,-1.7380612165180587
0,61,-1.6364788288698886,-1.6814272991573715,0.19747567391435572,1.2110701702988258,0.8175000280039133,1.3542125269766543
0,62,-2.3527213174539829,-2.3697225405526821,-0.40534676821947535,-0.42759024787380528,-0.2069556063497906,1.2344588030746713
0,63,-1.8898058970890113,-1.9329029870963952,0.84429625136384168,1.1750286150241513,0.83785236132007102,1.9656542762803038
1,0,-1.524311191716766,-1.9121806823584793,-0.83379540092332083,-1.0054317001892179,-0.61642314615665894,1.9257084376652678
1,1,-1.5106623016222342,-2.0419668995398896,0.70865382379045228,-1.0719360388133015,-0.80061755202082807,0.61929622074474988
1,2,-2.7343320444030454,-2.3509038877185331,-0.94358683908630892,-0.75297648825249386,-0.63768645224760867,0.18369708183604772
1,3,-1.6658441415847058,-2.162872978601579,0.77903079681737109,1.6974852417695154,1.4322223857773118,1.3560198959904843
1,4,-2.5704105841911162,-2.0453398169778167,-0.41286149006040063,-1.2354214065259379,-0.83670420550260571,1.7028562677291501
1,5,-2.1859935584250851,-1.5892016879032005,-0.96618492636380693,-0.24735842061533386,0.030832832920698383,1.2804771712805314
1,6,-2.931644649925683,-2.485986959927498,0.33464791744262845,-1.1400711681003255,-1.4897664482082429,1.6019679994764675
1,7,-2.1199485033517971,-2.0723360223361564,-0.90396063787287506,-0.92656932611018794,-0.42934489050659685,1.9864094395243597
1,8,-2.0268681084352802,-2.1440387636152733,0.18736072741478416,-0.63906945372594748,-0.31949609732841777,0.27645200277342408
1,9,-2.2020502899595953,-2.4013072286834918,0.58636687084409833,-0.7111057704999999,-0.73410598607824973,-0.94089119561322621
1,10,-1.886162522076791,-1.5359068590498834,0.54638798894635832,0.85422877377036199,1.0644536178563011,-0.21670742077158822
1,11,-2.5738799211978187,-2.2221929286743229,-0.25851108756506891,0.61294548221904632,0.48776026743478562,-1.2546169103687008
1,12,-1.2925597808745359,-1.6217968604363835,0.77636357888928265,0.65248769929474892,0.6139950192239465,-0.56498492109061216
1,13,-0.9684563833930997,-1.553803545683146,-0.81677558582248078,-0.30862653465092793,-0.59893237222643725,1.6829224514009447
1,14,-2.3978343467769467,-1.954751327799348,0.5214158702914351,2.2159331921712599,1.7378431046896927,-1.3133306804084355
1,15,-2.1966139238595743,-2.4324557559195066,0.088830646988801165,-1.2724906403200436,-1.0368881537510206,0.54640907443029363
1,16,-1.9046564528622738,-1.6439636034444132,-0.99340509314564729,-1.8239393749076886,-1.7514661889349652,1.0101746003621765
1,17,-2.4730162400418414,-2.132885893767289,0.92656145728024208,-1.4975070362173986,-1.3318409961030468,1.7635551088797765
1,18,-2.4025318291529696,-1.9474575390225692,-0.4532857674738433,0.62167794727400794,1.0062447785818751,0.10509174140830035
1,19,-1.0031264899733263,-1.5862888866990579,0.2686450549678403,-0.10202769668011558,0.021981837962190554,0.9835140500462578
1,20,-2.239020643355337,-1.9434130958564193,0.68530489833781383,0.22375422968323899,-0.1854040462093387,-1.8552895813340071
1,21,-1.9180101665778237,-2.426133153003736,-0.25910540467373755,0.20112577653244823,0.53191257487648702,-1.1871202748250327
1,22,-1.8976661935852386,-1.6818376397715351,0.19577934880018821,1.6161755066613768,1.2575677533565228,-0.3532531178030105
1,23,-1.6337400361882553,-1.8542287317117427,-0.45501490276938461,-1.4409774233958572,-1.5400292216058573,1.259433608986023
1,24,-1.3419711782437158,-1.6787388563287182,0.15710290552282924,0.57192463460534293,0.35790387950040792,-1.0014494027015179
1,25,-2.09653246131926,-1.9965781206944175,-0.35889057140239355,1.3191830294353517,1.5966124857754997,-1.7818627382741732
1,26,-1.2301802867028435,-1.8042601827891098,0.53107830887287055,0.46746456647498957,0.9600061044529995,1.4177944539645693
1,27,-1.4655851230927981,-1.9983778711356175,0.1462011652714319,-0.82912598961851602,-1.0778051530499462,-0.92304401867555885
1,28,-1.177156618993612,-1.6984391948376787,0.11892778483810873,1.5734803537058111,1.9964917034002596,-1.741318070787607
1,29,-2.221213486012608,-2.0231964383334464,0.63919058403745033,0.24357647975081953,0.037337567070612199,1.4776183285728304
1,30,-1.9072765395804885,-1.6358064856306762,0.52755608533772658,-0.64442359872826316,-0.95285302152745865,0.6252491427094915
1,31,-1.6033727025177238,-2.1837871068517583,-0.87118824741059564,-1.0400057344152187,-0.69561024661295789,-0.79462955903459065
1,32,-1.5943105020246051,-2.1715930475563532,-0.527081450486238,0.72966439966059105,0.70446188594144488,0.15995923928732347
1,33,-1.5256927892499039,-1.5119955862983823,0.68400399293159797,-1.4059930600456794,-0.92037109440866116,-0.027040723462262939
1,34,-1.9476727083804557,-1.9971419245783966,-0.97554726888598031,-1.398698645554604,-1.0654503781483999,0.66458740673988181
1,35,-2.2846139876151437,-1.7868248042772163,-0.2778404205574212,-1.3241935440985897,-0.8569401375299317,0.12096225140501149
1,36,-2.251722778828634,-1.8137089635882524,0.18539935359855941,-1.0709182820390615,-0.80772290520313605,0.88369843169273521
1,37,-1.6784782520153554,-1.9694233074259702,0.71771154414399541,0.68238160276645976,0.64112878989136401,-0.38628080507361773
1,38,-2.0868382008183124,-2.3482138215183577,-0.23778729135657062,-0.026595029854518004,0.43473632014212171,-0.83188353382621694
1,39,-1.8943548421885512,-2.2714155149017712,-0.32951515324902703,-0.75960360203370048,-0.47263309950513799,-1.2558160402331158
1,40,-2.1500123791965624,-2.1520105175146012,-0.24107577907061417,1.8371370603841584,1.4968113088491481,0.6115777483675271
1,41,-1.6966991835449843,-1.8806293308713578,-0.2947929522563284,-1.8379418346792593,-1.79987943300425,1.790840503312543
1,42,-2.5761202430624244,-2.214897202872554,0.22326206675155436,2.3832974847180752,1.9362113003591324,1.4017949188846166
1,43,-1.1395314507024668,-1.6976473995033605,0.61258227532118625,1.2926349804044222,1.4721933750174201,1.6694722903128558
1,44,-2.4708266445292462,-1.906078177863914,0.25655520978566693,-1.1481148994156638,-1.0905593976437604,-1.6736494811871703
1,45,-1.3632915758082333,-1.9619897595386084,-0.49612881932067787,0.62463381080911962,0.51392430378673026,0.52936998781574385
1,46,-1.5969447466035671,-1.959810214667109,0.21616984820878526,1.0396761207912633,1.2669798345655803,-1.5324247252405883
1,47,-1.9051106854693876,-1.8279284121180104,-0.19710406698770044,-0.084985823553967665,-0.15321502075754401,0.80728917528179389
1,48,-2.6882547191415771,-2.4906947196433875,-0.60651379388651949,-1.4377991674802755,-1.6865240553559686,-1.5249189400254788
1,49,-1.814525834281727,-1.7832979547733343,-0.65366691732408322,-0.0405455599346074,0.20943135186306483,0.38869581904291683
1,50,-1.7048194209599223,-2.2428958890604309,0.56480837524112326,0.38068268429777152,-0.060981246920043031,-1.7810883202166155
1,51,-2.6554534253268338,-2.4574133686047421,0.75793843818389384,-1.6262036740604588,-1.9031430312873501,0.8353083435333053
1,52,-2.3235166909218288,-1.7840151750828275,-0.11212287888480699,-1.276264718225006,-0.93501969337330015,0.87623779417169523
1,53,-2.4125500076194548,-2.4484823092329902,0.7801405576984386,0.70264099998225082,0.64894369824935971,1.0301019696150124
1,54,-2.427524720824954,-2.1858801623194877,0.35628420918418313,0.44348282570061215,0.52957399114556525,-0.7436016949626576
1,55,-2.4334898917305194,-2.1020768453390084,0.52525038983781069,-0.29356413059539688,-0.25328749134833739,-0.43127629953132818
1,56,-2.784609351823911,-2.4247039053012402,-0.85036206421990634,-1.8943978554304137,-1.8042541749690795,-0.81371719565684719
1,57,-1.4383418569272275,-1.8055054273217113,-0.77053530386410141,1.6693049252425438,1.5784801521029035,-0.65593479711761837
1,58,-2.346094090070781,-2.3921451168294023,0.077412291604125771,-0.95503771690555928,-0.66206092743879452,1.8335645331697741
1,59,-2.4828032074041677,-2.1208980893428686,-0.035415608131318166,1.6044564690219625,1.6006395946075878,-0.86880987440697632
1,60,-1.9653488670579589,-1.5122998285418032,0.81242492454026349,0.55987417194046318,1.0444919762043816,1.6448458592008399
1,61,-1.7118713008611941,-1.8504957238942956,0.088744047903893009,0.91468753617113274,0.83067381886834601,-1.2854574127499978
1,62,-2.9155592017147649,-2.4465404473221568,0.26819992906743617,-0.086891600714790518,0.23450599520115345,-0.7320226594135586
1,63,-1.7746670114793015,-2.0421925164965851,0.84434236529589013,-0.69870970411739519,-0.80076325157544082,-1.5313455182433859
2,0,-2.2414162377901969,-1.9500954892017053,0.70999501193152947,-1.2014739969869588,-0.73872796825964526,-0.11886465467538887
2,1,-2.112645820274202,-1.9767433047298129,0.25415189775622804,-1.6355972609443228,-1.3089853989718421,-1.9048059538743951
2,2,-1.8663218568786917,-2.1566906789369669,-0.95026548982486525,-0.50068925471736481,-0.022093427268827348,-0.42870179003843134
2,3,-2.3742061962615044,-2.3226950555392101,0.27879824373636586,0.63062947121860802,0.95379006707182423,-0.6678545030545382
2,4,-2.3543232116929653,-2.318482984738425,-0.34302612990951831,-1.3134466922983694,-1.6282563128006005,1.9923512959443759
2,5,-1.6880947649104019,-1.6723214985613923,-0.097605465181855644,-0.96965752103636604,-0.89357524135431809,1.5202974741470778
2,6,-1.4325507697707998,-1.7576761236838578,-0.78901858295884297,0.47007649435614252,0.43521394316195083,-1.0479714135242553
2,7,-2.4665860515819711,-2.1254227375206818,-0.49851347016199532,2.0010912767597637,1.9491512499528056,-0.63362457998677613
2,8,-1.8032467489279089,-1.5584294345121781,-0.40912680626435294,1.6670823864561894,1.4029195626667037,-0.67036280980763019
2,9,-2.1260380114073292,-2.2168157677853353,0.90487846767648117,1.7566528704340034,1.7989034645863651,1.5170112846741288
2,10,-1.269120219915028,-1.6012705977509982,-0.59170909794447679,0.41098270041644136,0.70714136227997271,-0.77419835548653859
2,11,-2.0857628652106905,-2.4250209935405951,-0.23725791299197274,0.86353455330818485,1.1862327473354743,-0.060961923976538213
2,12,-1.9527144330132629,-2.1801761845441598,-0.62426101950729596,-0.40835260316314248,-0.80077914628075453,0.89426597167006427
2,13,-2.1982740231617321,-2.0871390908806164,0.047710361599040185,-0.26050659153119171,-0.206318505520521,-1.2652316080846244
2,14,-1.9177835892449586,-2.161700439303659,0.82755851461550911,-0.43298268250146621,-0.18337432971782475,1.900955112890224
2,15,-1.7865572052305672,-2.0979655125379,0.33023834887837378,-0.17321152225111036,-0.60548669898978869,0.33043002822272971
2,16,-2.2010776280913946,-1.939034452148144,0.71770429137667979,-1.1505667903138583,-1.4530631239721994,1.1541990788634577
2,17,-2.0890720961271905,-2.3409711112420744,-0.18713920671076956,1.6399971832467544,1.3649330051311055,1.5462504349900259
2,18,-2.2372690467905598,-2.4710149123541121,0.97852069606442971,0.29497914167360317,0.23045747656863336,1.5960414708421253
2,19,-1.5310955089703882,-1.7175437027260005,0.85333884708377905,-1.1052999566887605,-0.77331730975843138,0.27867960085117671
2,20,-1.3126264901702989,-1.5456758164834703,0.83048289253970431,0.54957836940359728,0.59328768302770873,-0.124720561768771
2,21,-1.7068239141853432,-1.6493947605700408,-0.89249855784218379,-1.6550668728394946,-1.3882100688118202,-1.4995351823585445
2,22,-2.5415849018152863,-2.2644709041508224,0.68045797734168989,0.78530555418723702,0.74832894825283214,-1.6096511196404411
2,23,-2.0419856541112789,-2.271310371969804,-0.84162450874016614,0.39807424546930315,0.12414898008919684,-1.4145634833649208
2,24,-2.1802199779329294,-2.4122495363924705,0.53850759666718351,-0.61162603791089876,-0.96968168721315839,-0.42207936825100179
2,25,-2.5766076752945546,-2.4063945591285063,-0.40376678714929248,-1.0740584814542078,-1.4973697308444267,-1.1757395408731162
2,26,-2.3697527047978961,-2.0426065854868498,-0.61429776214226961,0.071785679075466624,-0.29228843356357448,-0.55997572132611984
2,27,-2.4019924887372226,-2.2311565008952274,0.87722789743422513,1.982708420330884,1.8577468725375059,-0.9701971296243066
2,28,-2.1468353624684631,-2.105236410272048,0.27765982478972151,1.9778177752457917,1.7869262047207908,0.062393492749065693
2,29,-1.8896819750688305,-1.6153116933511933,-0.4440677944828193,1.1218701524119377,0.64897952104119305,-0.55471203479903597
2,30,-1.9008471268229554,-1.8141444313460307,0.12616408821619562,-1.3326826481101151,-1.1172706405925639,-1.4052305091104018
2,31,-2.0429300318512031,-1.7181527484296111,-0.59907348267777816,-0.57193796143505538,-0.6948243201076667,-0.42239458595319856
3,0,-1.1766876775508313,-1.8329502762449863,0.39114856531183917,-0.39861193216236035,-0.62394853166823205,1.4174916986750867
3,1,-1.1116719620971256,-1.9053049096782648,-0.47557546665713457,-0.77811039357706258,-0.51324744994781657,-1.7285101729036851
3,2,-1.7354775186343989,-1.6296340290023177,0.37692332977153109,0.23656245803120268,0.42543356639298224,-0.91356922477418445
3,3,-2.330652426997263,-2.0997818277134526,-0.08708756105762494,1.1880310155671232,1.2805571815827106,-0.12735715563647121
3,4,-1.5375480537090762,-1.7067369450885241,-0.23987344441638458,-0.60227550113338713,-0.93884092700174326,-1.590528618477788
3,5,-1.3043990195236224,-1.5504019813072571,0.59781988437829781,0.079732148088227706,0.32057046169580605,0.45147005684469255
3,6,-1.7788506862162159,-2.1464043897678389,-0.8906715351451846,0.14663363421164921,-0.098682730438536037,0.013920495196974247
3,7,-3.2574462163826436,-2.3690920220184397,0.010664345805154962,0.63507238520347797,0.32598891512143569,-0.46373467959584946
3,8,-2.3408732737504443,-2.1252845035293069,0.010850472253082444,-1.9866842400347848,-1.5009617513998226,-0.65901850294781372
3,9,-1.9670923546963484,-2.4637666932549731,0.093319314207456205,-1.724069400822297,-1.30085449390858,-1.0889220569292828
3,10,-1.4908959707374811,-1.5161561279130467,-0.45548060533742984,1.1413084308877106,0.87850368960598457,1.8311691089368298
3,11,-1.6969089819158762,-1.8713313501652975,-0.59576414292757596,0.26029230539806025,0.72316702388843224,0.84895261971855662
3,12,-2.9635491417324751,-2.1500947320396193,0.76252398786381148,2.0160339469101158,1.9640662382489764,-0.85285251925515082
3,13,-1.9904438762926209,-1.8700591718594783,-0.0011570510537712853,1.3509808662409348,1.5228588904169409,-1.7931347277018315
3,14,-2.3262974647717281,-1.6303236134999306,-0.74762724084539567,-0.76228240587400731,-0.62288474083160761,0.41111575637040554
3,15,-1.5149647021804524,-1.5305485301131334,-0.87862792064128303,0.7766959798738543,0.41836316730072642,0.96210746924043367
3,16,-1.1391211553530014,-1.6667680652447896,-0.1497610896922057,-2.0421917691374993,-1.7150134118894949,-0.8053555718226697
3,17,-2.0268063750262293,-2.3143989116325532,0.91426553587232129,0.86078093599602323,1.3469601992765834,0.063572346266767443
3,18,-2.2712087454101333,-2.0945760263586291,-0.2310571459425097,1.912392919769625,1.5896274841448186,0.28375599456421652
3,19,-1.479886993412691,-1.9158218871778887,-0.24511241182217125,-2.2076934320065664,-1.9687422075463719,1.7075310328331792
3,20,-1.384953671543125,-1.844959617636599,-0.35867262492006069,0.091572081368757274,-0.34706634245944379,-0.75035764440359465
3,21,-1.732651292821777,-1.6755873806282731,-0.32855940398240047,0.5813359119214303,0.62591336067908721,-0.76152718640017536
3,22,-1.9292336049634919,-1.7760489011441667,0.41701904846255911,1.2188478961338016,1.7075302037472135,-1.0972399536800794
3,23,-1.644637620673044,-1.8708506407333612,-0.46292277008534666,1.9450610433177598,1.5965881925585976,0.89625154140829943
3,24,-0.73316578410561062,-1.6270513619705023,-0.29455483946441974,2.05494734925963,1.6222030395048543,-1.1864006711164596
3,25,-2.2576404245000719,-2.1056592833863981,0.64884250766100426,-0.16982253908955569,-0.2241002973954771,-0.64834157758621025
3,26,-2.5767220291321213,-2.1227035778417571,0.73011086158127569,-1.0566211521689866,-0.57340022914218292,1.4143568383357183
3,27,-2.4203162258624182,-2.1840705107083194,-0.63543198937404943,1.4744610654368668,1.1747704795533167,-0.8086819279730193
3,28,-2.0088502346139192,-2.2775414620762069,-0.61521054017437615,-1.0391786061815127,-0.73232422349957949,1.4581951659489412
3,29,-2.3301852029494228,-1.615085205205816,-0.53221970292888332,-0.92296164460691521,-1.0762570167980319,-0.49785660358691253
3,30,-3.0846418834602822,-2.4366842732470535,-0.14869332550073455,-0.92850076416641225,-0.47037444337383771,1.7387325764685997
3,31,-1.8871268269274868,-2.2178982040346606,-0.19696399176962065,-0.99192162068906975,-0.95778680047142251,-1.0659367418439154
3,32,-2.7725923957980223,-2.0006537515550393,-0.36024059154136023,1.4864744306019135,1.619390558980053,-0.76744741245456094
3,33,-2.1044860979876083,-1.8356364419271174,0.96953743352543076,1.0004672213282979,0.91470496673931967,-1.4135268497823694
3,34,-2.0255100271991613,-1.566019781525819,0.42264249055750591,0.80565572466334578,0.88883033562403835,1.1182876722363764
3,35,-2.3300242412000047,-1.5025215078094318,0.67661825932340003,-0.49225228671911136,-0.85292238170658008,-0.2055654406714269
3,36,-1.6241929531204775,-1.8493474539275989,-0.649105944760477,-0.26312458631519264,-0.52941504049800159,0.86290414675651128
3,37,-3.2034195578023947,-2.3324938201975844,0.97931308453913313,-0.48384358356054569,-0.64929472002476407,-0.77424037526771272
3,38,-1.2794318567339737,-1.6200308996581168,-0.095714672435560422,0.35540827158883936,0.80038285101117479,-1.3266093601320317
3,39,-2.6815838587481293,-2.1905579659508718,-0.941849463206899,-1.4875134874741225,-1.0356637135652833,-1.9119491730696154
3,40,-1.5231442243602462,-2.393895039391631,0.54169093758274767,-1.0538901844073236,-1.2970293172055354,-1.2522141288940198
3,41,-1.4838834308812621,-1.7284084541251907,0.36869125213986131,1.1465195179858152,0.97549692878122896,-0.6879791787517866
3,42,-1.4312802435856282,-1.9851486518064212,-0.06747988492752488,0.33337755284455761,-0.12325638118543925,-0.25295063485440972
3,43,-1.4083812983328099,-2.1361597774834289,-0.53161474860616198,0.42025153528218206,0.64949044446177773,0.7274535867819476
3,44,-2.5779273644140441,-1.9227985777801697,0.94537942665390373,1.3811445813102932,1.5240486553105823,-1.0682901754921912
3,45,-1.71908761963944,-2.0444317929662286,-0.62608047397875954,-1.3889218804869028,-1.3856910701433138,1.1745703330076052
3,46,-1.8709433126423536,-1.505367076747895,-0.93636461927812875,-1.5861718670837937,-1.7959686300819206,0.014375295498868734
3,47,-1.4654041993733449,-1.923294107691583,-0.83194017174002322,0.38167226054004333,0.15519650481504899,-1.8308873023503116
4,0,-2.0067847675048816,-1.9207638438551948,0.1818578441523131,-0.7602341624523532,-1.246130516051482,-1.2290813312032873
4,1,-0.94206648493505529,-1.5922935224678629,-0.83832267504237468,-0.3868400757742626,-0.67985610722208634,-0.39350600035844296
4,2,-1.1749397715244077,-1.8606137550260904,0.74811924378022732,0.70450855342095364,1.0199168411165798,-1.1762510567450444
4,3,-1.3255142285663923,-1.7544775360531772,0.73992060943284232,0.40257289280885467,0.36189447493295956,0.34345396166688102
4,4,-3.1588684429633043,-2.0070904491242656,-0.63192818353551927,-1.9309255814099919,-1.945596257931725,-0.084357037346568742
4,5,-1.525887692204474,-2.1396918405048835,-0.54389415997057666,0.62410205312535838,0.88886368676352845,1.1320020053474655
4,6,-0.98411021076118765,-2.3967972235788624,0.86352989108216249,1.9351898340789999,1.9986953060720123,-1.8336239694812759
4,7,-0.90551031395867154,-2.3502445871253634,-0.073691661184455137,-1.0952285024658996,-1.0727327143754608,-1.9599838266645513
